ID;Repositorium;Vorname Autor;Nachname Autor;Nationalität;Pseudonym/Anderer Name;Gesamtname Autor;Geburtsjahr;Sterbejahr;Autor:innengender;Titel;Dateiname;verwendetes Datum;Wörter;Typen;norm_year
2248;textgrid;Eduard;von Keyserling;Deutschland;;Eduard von Keyserling;1855;1918;male;Dumala;von_Keyserling_Eduard_Dumala;1908;29268;4783;1908
2249;gutenberg;Eduard;von Keyserling;Deutschland;;Eduard von Keyserling;1855;1918;male;Fräulein Rosa Herz;von_Keyserling_Eduard_Fraeulein_Rosa_Herz;1887;95759;11316;1887
2250;gutenberg;Eduard;von Keyserling;Deutschland;;Eduard von Keyserling;1855;1918;male;Fürstinnen;von_Keyserling_Eduard_Fuerstinnen;1917;52838;7015;1917
2251;gutenberg;Eduard;von Keyserling;Deutschland;;Eduard von Keyserling;1855;1918;male;Nachbarn;von_Keyserling_Eduard_Nachbarn;1906;4091;1227;1906
2252;textgrid;Eduard;von Keyserling;Deutschland;;Eduard von Keyserling;1855;1918;male;Schwüle Tage;von_Keyserling_Eduard_Schwuele_Tage;1906;16377;3412;1906
2253;gutenberg;Eduard;von Keyserling;Deutschland;;Eduard von Keyserling;1855;1918;male;Seine Liebeserfahrung;von_Keyserling_Eduard_Seine_Liebeserfahrung;1909;15421;3288;1909
2254;textgrid;Eduard;von Keyserling;Deutschland;;Eduard von Keyserling;1855;1918;male;Wellen;von_Keyserling_Eduard_Wellen;1911;44406;6325;1911
2255;gutenberg;Joseph;von Lauff;Deutschland;Joseph Lauff;Joseph von Lauff;1855;1933;male;Anne-Susanne;von_Lauff_Joseph_Anne-Susanne;1915;90041;12866;1915
2256;gutenberg;Joseph;von Lauff;Deutschland;Joseph Lauff;Joseph von Lauff;1855;1933;male;Die Brinkschulte;von_Lauff_Joseph_Die_Brinkschulte;1913;95458;13154;1913
2257;gutenberg;Joseph;von Lauff;Deutschland;Joseph Lauff;Joseph von Lauff;1855;1933;male;Die Tanzmamsell;von_Lauff_Joseph_Die_Tanzmamsell;1907;107962;14229;1907
2258;gutenberg;Joseph;von Lauff;Deutschland;Joseph Lauff;Joseph von Lauff;1855;1933;male;Kärrekiek;von_Lauff_Joseph_Kaerrekiek;1902;69089;13565;1902
2259;gutenberg;Joseph;von Lauff;Deutschland;Joseph Lauff;Joseph von Lauff;1855;1933;male;Marie Verwahnen;von_Lauff_Joseph_Marie_Verwahnen;1902;62678;11778;1902
2260;gutenberg;Joseph;von Lauff;Deutschland;Joseph Lauff;Joseph von Lauff;1855;1933;male;Sankt Anne;von_Lauff_Joseph_Sankt_Anne;1908;94494;13101;1908
2261;gutenberg;Joseph;von Lauff;Deutschland;Joseph Lauff;Joseph von Lauff;1855;1933;male;Schnee;von_Lauff_Joseph_Schnee;1919;111170;17098;1919
2262;gutenberg;Joseph;von Lauff;Deutschland;Joseph Lauff;Joseph von Lauff;1855;1933;male;Sinter Klaas;von_Lauff_Joseph_Sinter_Klaas;1904;101922;15021;1904
2263;gutenberg;Detlev;von Liliencron;Deutschland;Friedrich Adolf Axel Freiherr von Liliencron;Detlev von Liliencron;1844;1909;male;Auf der Austernfischerjagd;von_Liliencron_Detlev_Auf_der_Austernfischerjagd;1906;2305;1071;1906
2264;gutenberg;Detlev;von Liliencron;Deutschland;Friedrich Adolf Axel Freiherr von Liliencron;Detlev von Liliencron;1844;1909;male;Der letzte Gruß;von_Liliencron_Detlev_Der_letzte_Gruss;1890;3898;1394;1890
2265;gutenberg;Detlev;von Liliencron;Deutschland;Friedrich Adolf Axel Freiherr von Liliencron;Detlev von Liliencron;1844;1909;male;Der Maecen;von_Liliencron_Detlev_Der_Maecen;1889;33131;8404;1889
2266;textgrid;Detlev;von Liliencron;Deutschland;Friedrich Adolf Axel Freiherr von Liliencron;Detlev von Liliencron;1844;1909;male;Eine Sommerschlacht;von_Liliencron_Detlev_Eine_Sommerschlacht;1887;5437;1942;1887
2267;gutenberg;Detlev;von Liliencron;Deutschland;Friedrich Adolf Axel Freiherr von Liliencron;Detlev von Liliencron;1844;1909;male;Das Wärterhäuschen;Von_Liliencron_Detlev_Kriegsnovellen_Das_Waerterhaeuschen;1895;4079;1584;1895
2268;gutenberg;Detlev;von Liliencron;Deutschland;Friedrich Adolf Axel Freiherr von Liliencron;Detlev von Liliencron;1844;1909;male;Der Narr;Von_Liliencron_Detlev_Kriegsnovellen_Der_Narr;1895;1365;641;1895
2269;gutenberg;Detlev;von Liliencron;Deutschland;Friedrich Adolf Axel Freiherr von Liliencron;Detlev von Liliencron;1844;1909;male;Der Richtungspunkt;Von_Liliencron_Detlev_Kriegsnovellen_Der_Richtungspunkt;1895;6331;2319;1895
2270;gutenberg;Detlev;von Liliencron;Deutschland;Friedrich Adolf Axel Freiherr von Liliencron;Detlev von Liliencron;1844;1909;male;Nächtlicher Angriff;Von_Liliencron_Detlev_Kriegsnovellen_Naechtlicher_Angriff;1895;2531;1086;1895
2271;gutenberg;Detlev;von Liliencron;Deutschland;Friedrich Adolf Axel Freiherr von Liliencron;Detlev von Liliencron;1844;1909;male;Portepeefähnrich Schadius;Von_Liliencron_Detlev_Kriegsnovellen_Portepeefaehnrich_Schadius;1895;9178;2842;1895
2272;gutenberg;Detlev;von Liliencron;Deutschland;Friedrich Adolf Axel Freiherr von Liliencron;Detlev von Liliencron;1844;1909;male;Umzingelt;Von_Liliencron_Detlev_Kriegsnovellen_Umzingelt;1895;4097;1678;1895
2273;gutenberg;Detlev;von Liliencron;Deutschland;Friedrich Adolf Axel Freiherr von Liliencron;Detlev von Liliencron;1844;1909;male;Unter flackernden Fahnen;Von_Liliencron_Detlev_Kriegsnovellen_Unter_flackernden_Fahnen;1895;3527;1389;1895
2274;textgrid;Detlev;von Liliencron;Deutschland;Friedrich Adolf Axel Freiherr von Liliencron;Detlev von Liliencron;1844;1909;male;Leben und Lüge;von_Liliencron_Detlev_Leben_und_Luege;1908;64386;11461;1908
2275;gutenberg;Detlev;von Liliencron;Deutschland;Friedrich Adolf Axel Freiherr von Liliencron;Detlev von Liliencron;1844;1909;male;Letzte Ernte;von_Liliencron_Detlev_Letzte_Ernte;1911;23724;5176;1911
2276;gutenberg;Detlev;von Liliencron;Deutschland;Friedrich Adolf Axel Freiherr von Liliencron;Detlev von Liliencron;1844;1909;male;Aus einem Gespräch;von_Liliencron_Detlev_Roggen_und_Weizen_Aus_einem_Gespraech;1900;2757;1197;1900
2277;gutenberg;Detlev;von Liliencron;Deutschland;Friedrich Adolf Axel Freiherr von Liliencron;Detlev von Liliencron;1844;1909;male;Der Buchenwald;von_Liliencron_Detlev_Roggen_und_Weizen_Der_Buchenwald;1900;3376;1336;1900
2278;gutenberg;Detlev;von Liliencron;Deutschland;Friedrich Adolf Axel Freiherr von Liliencron;Detlev von Liliencron;1844;1909;male;Der Dichter;von_Liliencron_Detlev_Roggen_und_Weizen_Der_Dichter;1900;2828;1167;1900
2279;gutenberg;Detlev;von Liliencron;Deutschland;Friedrich Adolf Axel Freiherr von Liliencron;Detlev von Liliencron;1844;1909;male;Der zinnerne Krug;von_Liliencron_Detlev_Roggen_und_Weizen_Der_zinnerne_Krug;1900;1104;554;1900
2280;gutenberg;Detlev;von Liliencron;Deutschland;Friedrich Adolf Axel Freiherr von Liliencron;Detlev von Liliencron;1844;1909;male;Die dicke Lise;von_Liliencron_Detlev_Roggen_und_Weizen_Die_dicke_Lise;1900;2967;1190;1900
2281;gutenberg;Detlev;von Liliencron;Deutschland;Friedrich Adolf Axel Freiherr von Liliencron;Detlev von Liliencron;1844;1909;male;Übungsblätter Die Operation;von_Liliencron_Detlev_Roggen_und_Weizen_Die_Operation;1900;1571;749;1900
2282;gutenberg;Detlev;von Liliencron;Deutschland;Friedrich Adolf Axel Freiherr von Liliencron;Detlev von Liliencron;1844;1909;male;Durchgekämpft;von_Liliencron_Detlev_Roggen_und_Weizen_Durchgekaempft;1900;1456;638;1900
2283;gutenberg;Detlev;von Liliencron;Deutschland;Friedrich Adolf Axel Freiherr von Liliencron;Detlev von Liliencron;1844;1909;male;Hetzjagd;von_Liliencron_Detlev_Roggen_und_Weizen_Hetzjagd;1900;2271;914;1900
2284;gutenberg;Detlev;von Liliencron;Deutschland;Friedrich Adolf Axel Freiherr von Liliencron;Detlev von Liliencron;1844;1909;male;Ick hev di lev;von_Liliencron_Detlev_Roggen_und_Weizen_Ick_hev_di_lev;1900;2573;970;1900
2285;gutenberg;Detlev;von Liliencron;Deutschland;Friedrich Adolf Axel Freiherr von Liliencron;Detlev von Liliencron;1844;1909;male;H. W. Jantzen Wwe;von_Liliencron_Detlev_Roggen_und_Weizen_Jantzen;1900;3555;1447;1900
2286;gutenberg;Detlev;von Liliencron;Deutschland;Friedrich Adolf Axel Freiherr von Liliencron;Detlev von Liliencron;1844;1909;male;Märztage auf dem Lande;von_Liliencron_Detlev_Roggen_und_Weizen_Maerztage_auf_dem_Lande;1900;3280;1352;1900
2287;gutenberg;Detlev;von Liliencron;Deutschland;Friedrich Adolf Axel Freiherr von Liliencron;Detlev von Liliencron;1844;1909;male;Stelldichein;von_Liliencron_Detlev_Roggen_und_Weizen_Stelldichein;1900;1245;657;1900
2288;textgrid;Malwida;von Meysenbug;Deutschland;Malwida Rivalier;Malwida von Meysenbug;1816;1903;female;Der heilige Michael;von_Meysenbug_Malwida_Der_heilige_Michael;1907;8306;2410;1907
2289;textgrid;Malwida;von Meysenbug;Deutschland;Malwida Rivalier;Malwida von Meysenbug;1816;1903;female;Der Pfad der Äbtissin;von_Meysenbug_Malwida_Der_Pfad_der_Aebtissin;1907;14782;3865;1907
2290;textgrid;Malwida;von Meysenbug;Deutschland;Malwida Rivalier;Malwida von Meysenbug;1816;1903;female;Himmlische und irdische Liebe;von_Meysenbug_Malwida_Himmlische_und_irdische_Liebe;1905;37867;6730;1905
2291;textgrid;Malwida;von Meysenbug;Deutschland;Malwida Rivalier;Malwida von Meysenbug;1816;1903;female;Unerfüllt;von_Meysenbug_Malwida_Unerfuellt;1907;34174;5988;1907
2292;textgrid;Malwida;von Meysenbug;Deutschland;Malwida Rivalier;Malwida von Meysenbug;1816;1903;female;Zu spät;von_Meysenbug_Malwida_Zu_spaet;1907;22447;4295;1907
2293;gutenberg;Helene;von Mühlau;Deutschland;Emilie Hedwig v. Mühlenfels, geb. Rathgeber, Hedwig von Mühlenfels;Helene von Mühlau;1874;1923;female;Frau Doktor Breuer;von_Muehlau_Helene_Frau_Doktor_Breuer;1920;76231;8555;1920
2294;gutenberg;Georg;von Ompteda;Deutschland;Georg Egestorff;Georg von Ompteda;1863;1931;male;Aus großen Höhen;von_Ompteda_Georg_Aus_grossen_Hoehen;1907;60632;8851;1907
2295;gutenberg;Georg;von Ompteda;Deutschland;Georg Egestorff;Georg von Ompteda;1863;1931;male;Denise de Montmidi;von_Ompteda_Georg_Denise_de_Montmidi;1903;91924;9888;1903
2296;gutenberg;Georg;von Ompteda;Deutschland;Georg Egestorff;Georg von Ompteda;1863;1931;male;Die Tafelrunde;von_Ompteda_Georg_Die_Tafelrunde_Reinheit_Die Tafelrunde;1913;32841;6585;1913
2297;gutenberg;Georg;von Ompteda;Deutschland;Georg Egestorff;Georg von Ompteda;1863;1931;male;Reinheit;von_Ompteda_Georg_Die_Tafelrunde_Reinheit_Reinheit;1913;25453;4706;1913
2298;gutenberg;Georg;von Ompteda;Deutschland;Georg Egestorff;Georg von Ompteda;1863;1931;male;Margret und Ossana;von_Ompteda_Georg_Margret_und_Ossana;1911;82842;10807;1911
2299;gutenberg;Georg;von Ompteda;Deutschland;Georg Egestorff;Georg von Ompteda;1863;1931;male;Maria da Caza;von_Ompteda_Georg_Maria_da_Caza;1901;69606;8177;1901
2300;gutenberg;Friedrich;von Oppeln-Bronikowski;Deutschland;;Friedrich von Oppeln-Bronikowski;1873;1936;male;Der Rebell;von_Oppeln-Bronikowski_Friedrich_Der_Rebell;1905;80406;13567;1905
2301;gutenberg;Anton;von Perfall;Deutschland;;Anton von Perfall;1853;1912;male;Das verlorene Paradies;von_Perfall_Anton_Das_verlorene_Paradies;1893;52658;9116;1893
2302;gutenberg;Anton;von Perfall;Deutschland;;Anton von Perfall;1853;1912;male;Klippen;von_Perfall_Anton_Klippen;1892;34507;5941;1892
2303;gutenberg;Karl;von Perfall;Deutschland;Karl August Franz Sales Freiherr von Perfall;Karl von Perfall;1824;1907;male;Das Königsliebchen;von_Perfall_Karl_Das_Koenigsliebchen;1895;48261;9808;1895
2304;DTA;Wilhelm;von Polenz;Deutschland;Wilhelm Christoph Wolf von Polenz;Wilhelm von Polenz;1861;1903;male;Der Büttnerbauer;von_Polenz_Wilhelm_Der_Buettnerbauer;1895;118407;15570;1895
2305;gutenberg;Wilhelm;von Polenz;Deutschland;Wilhelm Christoph Wolf von Polenz;Wilhelm von Polenz;1861;1903;male;Der Pfarrer von Breitendorf;von_Polenz_Wilhelm_Der_Pfarrer_von_Breitendorf;1893;131141;17242;1893
2306;gutenberg;Wilhelm;von Polenz;Deutschland;Wilhelm Christoph Wolf von Polenz;Wilhelm von Polenz;1861;1903;male;Liebe ist ewig;von_Polenz_Wilhelm_Liebe_ist_ewig;1901;86398;12381;1901
2307;gutenberg;Wilhelm;von Polenz;Deutschland;Wilhelm Christoph Wolf von Polenz;Wilhelm von Polenz;1861;1903;male;Das Glück der »Riegels von Petersgrün«;von_Polenz_Wilhelm_Luginsland_Das_Glueck_der_Riegels_von_Petersgruen;1901;5074;1797;1901
2308;gutenberg;Wilhelm;von Polenz;Deutschland;Wilhelm Christoph Wolf von Polenz;Wilhelm von Polenz;1861;1903;male;Der arme Grule;von_Polenz_Wilhelm_Luginsland_Der_arme_Grule;1901;5477;1784;1901
2309;gutenberg;Wilhelm;von Polenz;Deutschland;Wilhelm Christoph Wolf von Polenz;Wilhelm von Polenz;1861;1903;male;Die Glocken von Krummseifenbach;von_Polenz_Wilhelm_Luginsland_Die_Glocken_von_Krummseifenbach;1901;5153;1623;1901
2310;gutenberg;Wilhelm;von Polenz;Deutschland;Wilhelm Christoph Wolf von Polenz;Wilhelm von Polenz;1861;1903;male;Ein wilder Schößling;von_Polenz_Wilhelm_Luginsland_Ein_wilder_Schoessling;1901;4342;1636;1901
2311;gutenberg;Wilhelm;von Polenz;Deutschland;Wilhelm Christoph Wolf von Polenz;Wilhelm von Polenz;1861;1903;male;Mutter Maukschens Liebster;von_Polenz_Wilhelm_Luginsland_Mutter_Maukschens_Liebster;1901;3820;1408;1901
2312;gutenberg;Wilhelm;von Polenz;Deutschland;Wilhelm Christoph Wolf von Polenz;Wilhelm von Polenz;1861;1903;male;Zittelgusts Anna;von_Polenz_Wilhelm_Luginsland_Zittelgusts_Anna;1901;5939;1990;1901
2313;gutenberg;Wilhelm;von Polenz;Deutschland;Wilhelm Christoph Wolf von Polenz;Wilhelm von Polenz;1861;1903;male;Wurzellocker;von_Polenz_Wilhelm_Wurzellocker;1902;119134;16622;1902
2314;DTA;Hermione;von Preuschen;Deutschland;Hermine von Preuschen;Hermione von Preuschen;1854;1918;female;Yoshiwara;von_Preuschen_Hermione_Yoshiwara;1920;28080;5947;1920
2315;gutenberg;Emmy;von Rhoden;Deutschland;Emilie Auguste Karoline Henriette Friedrich- Friedrich geb. Kühne;Emmy von Rhoden;1829;1885;female;Der Trotzkopf;von_Rhoden_Emmy_Der_Trotzkopf;1885;52882;7074;1885
2316;textgrid;Ferdinand;von Saar;Österreich;Ferdinand Ludwig Adam von Saar;Ferdinand von Saar;1833;1906;male;Außer Dienst;von_Saar_Ferdinand_Ausser_Dienst;1902;3157;1254;1902
2317;textgrid;Ferdinand;von Saar;Österreich;Ferdinand Ludwig Adam von Saar;Ferdinand von Saar;1833;1906;male;Conte Gasparo;von_Saar_Ferdinand_Conte_Gasparo;1908;8026;2497;1908
2318;textgrid;Ferdinand;von Saar;Österreich;Ferdinand Ludwig Adam von Saar;Ferdinand von Saar;1833;1906;male;Der Brauer von Habrovan;von_Saar_Ferdinand_Der_Brauer_von_Habrovan;1908;5763;1977;1908
2319;textgrid;Ferdinand;von Saar;Österreich;Ferdinand Ludwig Adam von Saar;Ferdinand von Saar;1833;1906;male;Der Burggraf;von_Saar_Ferdinand_Der_Burggraf;1908;4992;1810;1908
2320;textgrid;Ferdinand;von Saar;Österreich;Ferdinand Ludwig Adam von Saar;Ferdinand von Saar;1833;1906;male;Der »Exzellenzherr«;von_Saar_Ferdinand_Der_Exzellenzherr;1908;9119;2846;1908
2321;textgrid;Ferdinand;von Saar;Österreich;Ferdinand Ludwig Adam von Saar;Ferdinand von Saar;1833;1906;male;Der Hellene;von_Saar_Ferdinand_Der_Hellene;1908;3810;1493;1908
2322;textgrid;Ferdinand;von Saar;Österreich;Ferdinand Ludwig Adam von Saar;Ferdinand von Saar;1833;1906;male;Die Brüder;von_Saar_Ferdinand_Die_Brueder;1908;7581;2351;1908
2323;textgrid;Ferdinand;von Saar;Österreich;Ferdinand Ludwig Adam von Saar;Ferdinand von Saar;1833;1906;male;Die Familie Worel;von_Saar_Ferdinand_Die_Familie_Worel;1905;6057;2006;1905
2324;textgrid;Ferdinand;von Saar;Österreich;Ferdinand Ludwig Adam von Saar;Ferdinand von Saar;1833;1906;male;Die Heirat des Herrn Stäudl;von_Saar_Ferdinand_Die_Heirat_des_Herrn;1908;6047;1747;1908
2325;textgrid;Ferdinand;von Saar;Österreich;Ferdinand Ludwig Adam von Saar;Ferdinand von Saar;1833;1906;male;Die Parzen;von_Saar_Ferdinand_Die_Parzen;1908;5321;1894;1908
2326;textgrid;Ferdinand;von Saar;Österreich;Ferdinand Ludwig Adam von Saar;Ferdinand von Saar;1833;1906;male;Die Pfründner;von_Saar_Ferdinand_Die_Pfruendner;1908;12459;3276;1908
2327;textgrid;Ferdinand;von Saar;Österreich;Ferdinand Ludwig Adam von Saar;Ferdinand von Saar;1833;1906;male;Die Troglodytin;von_Saar_Ferdinand_Die_Troglodytin;1904;11467;3419;1904
2328;textgrid;Ferdinand;von Saar;Österreich;Ferdinand Ludwig Adam von Saar;Ferdinand von Saar;1833;1906;male;Dissonanzen;von_Saar_Ferdinand_Dissonanzen;1908;3750;1603;1908
2329;textgrid;Ferdinand;von Saar;Österreich;Ferdinand Ludwig Adam von Saar;Ferdinand von Saar;1833;1906;male;Doktor Trojan;von_Saar_Ferdinand_Doktor_Trojan;1908;9032;2827;1908
2330;textgrid;Ferdinand;von Saar;Österreich;Ferdinand Ludwig Adam von Saar;Ferdinand von Saar;1833;1906;male;Geschichte eines Wienerkindes;von_Saar_Ferdinand_Geschichte_eines_Wienerkindes;1908;16909;4344;1908
2331;textgrid;Ferdinand;von Saar;Österreich;Ferdinand Ludwig Adam von Saar;Ferdinand von Saar;1833;1906;male;Ginevra;von_Saar_Ferdinand_Ginevra;1908;12049;3265;1908
2332;textgrid;Ferdinand;von Saar;Österreich;Ferdinand Ludwig Adam von Saar;Ferdinand von Saar;1833;1906;male;Herr Fridolin und sein Glück;von_Saar_Ferdinand_Herr_Fridolin;1908;14421;3675;1908
2333;textgrid;Ferdinand;von Saar;Österreich;Ferdinand Ludwig Adam von Saar;Ferdinand von Saar;1833;1906;male;Hymen;von_Saar_Ferdinand_Hymen;1908;8050;2362;1908
2334;textgrid;Ferdinand;von Saar;Österreich;Ferdinand Ludwig Adam von Saar;Ferdinand von Saar;1833;1906;male;Leutnant Burda;von_Saar_Ferdinand_Leutnant_Burda;1908;18510;4639;1908
2335;textgrid;Ferdinand;von Saar;Österreich;Ferdinand Ludwig Adam von Saar;Ferdinand von Saar;1833;1906;male;Ninon;von_Saar_Ferdinand_Ninon;1908;11293;3520;1908
2336;textgrid;Ferdinand;von Saar;Österreich;Ferdinand Ludwig Adam von Saar;Ferdinand von Saar;1833;1906;male;Das Haus Reichegg;Von_Saar_Ferdinand_Novellen_aus_Oesterreich_Das_Haus_Reichegg;1877;6381;2297;1877
2337;textgrid;Ferdinand;von Saar;Österreich;Ferdinand Ludwig Adam von Saar;Ferdinand von Saar;1833;1906;male;Die Geigerin;Von_Saar_Ferdinand_Novellen_aus_Oesterreich_Die_Geigerin;1877;12337;3403;1877
2338;textgrid;Ferdinand;von Saar;Österreich;Ferdinand Ludwig Adam von Saar;Ferdinand von Saar;1833;1906;male;Die Steinklopfer;Von_Saar_Ferdinand_Novellen_aus_Oesterreich_Die_Steinklopfer;1877;12233;3404;1877
2339;textgrid;Ferdinand;von Saar;Österreich;Ferdinand Ludwig Adam von Saar;Ferdinand von Saar;1833;1906;male;Innocens;Von_Saar_Ferdinand_Novellen_aus_Oesterreich_Innocens;1877;15901;4261;1877
2340;textgrid;Ferdinand;von Saar;Österreich;Ferdinand Ludwig Adam von Saar;Ferdinand von Saar;1833;1906;male;Marianne;Von_Saar_Ferdinand_Novellen_aus_Oesterreich_Marianne;1877;9874;2935;1877
2341;textgrid;Ferdinand;von Saar;Österreich;Ferdinand Ludwig Adam von Saar;Ferdinand von Saar;1833;1906;male;Requiem der Liebe;von_Saar_Ferdinand_Requiem_der_Liebe;1908;16177;3742;1908
2342;textgrid;Ferdinand;von Saar;Österreich;Ferdinand Ludwig Adam von Saar;Ferdinand von Saar;1833;1906;male;Sappho;von_Saar_Ferdinand_Sappho;1904;7717;2321;1904
2343;textgrid;Ferdinand;von Saar;Österreich;Ferdinand Ludwig Adam von Saar;Ferdinand von Saar;1833;1906;male;Schloß Kostenitz;von_Saar_Ferdinand_Schloss_Kostenitz;1893;19656;5045;1893
2344;textgrid;Ferdinand;von Saar;Österreich;Ferdinand Ludwig Adam von Saar;Ferdinand von Saar;1833;1906;male;Seligmann Hirsch;von_Saar_Ferdinand_Seligmann_Hirsch;1908;10006;2735;1908
2345;textgrid;Ferdinand;von Saar;Österreich;Ferdinand Ludwig Adam von Saar;Ferdinand von Saar;1833;1906;male;Sündenfall;von_Saar_Ferdinand_Suendenfall;1908;10067;3050;1908
2346;textgrid;Ferdinand;von Saar;Österreich;Ferdinand Ludwig Adam von Saar;Ferdinand von Saar;1833;1906;male;Tambi;von_Saar_Ferdinand_Tambi;1903;10199;2868;1903
2347;textgrid;Ferdinand;von Saar;Österreich;Ferdinand Ludwig Adam von Saar;Ferdinand von Saar;1833;1906;male;Vae victis!;von_Saar_Ferdinand_Vae_victis;1908;8363;2807;1908
2348;gutenberg;Leopold;von Sacher-Masoch;Österreich;;Leopold von Sacher-Masoch;1836;1895;male;Das Erntefest;von_Sacher-Masoch_Leopold_Das_Erntefest;1876;5668;1880;1876
2349;gutenberg;Leopold;von Sacher-Masoch;Österreich;;Leopold von Sacher-Masoch;1836;1895;male;Der Capitulant;von_Sacher-Masoch_Leopold_Der_Capitulant;1875;16313;3443;1875
2350;textgrid;Leopold;von Sacher-Masoch;Österreich;;Leopold von Sacher-Masoch;1836;1895;male;Don Juan von Kolomea;von_Sacher-Masoch_Leopold_Don_Juan_von_Kolomea;1875;16406;3196;1875
2351;gutenberg;Leopold;von Sacher-Masoch;Österreich;;Leopold von Sacher-Masoch;1836;1895;male;Mondnacht;von_Sacher-Masoch_Leopold_Mondnacht;1875;21425;4452;1875
2352;gutenberg;Leopold;von Sacher-Masoch;Österreich;;Leopold von Sacher-Masoch;1836;1895;male;Bär und Wolf;Von_Sacher-Masoch_Leopold_Neue_Erzaehlungen_Baer_und_Wolf;1893;1691;749;1893
2353;gutenberg;Leopold;von Sacher-Masoch;Österreich;;Leopold von Sacher-Masoch;1836;1895;male;Das Mahl der frommen;Von_Sacher-Masoch_Leopold_Neue_Erzaehlungen_Das_Mahl_der_Frommen;1893;2827;988;1893
2354;gutenberg;Leopold;von Sacher-Masoch;Österreich;;Leopold von Sacher-Masoch;1836;1895;male;Der Buchbinder von Hort;Von_Sacher-Masoch_Leopold_Neue_Erzaehlungen_Der_Buchbinder_von_Hort;1893;2832;1129;1893
2355;gutenberg;Leopold;von Sacher-Masoch;Österreich;;Leopold von Sacher-Masoch;1836;1895;male;Der Weihnachtsabend des Rebb Abramowitsch;Von_Sacher-Masoch_Leopold_Neue_Erzaehlungen_Der_Weihnachtsabend_des_Rebb_Abramowitsch;1893;2021;823;1893
2356;gutenberg;Leopold;von Sacher-Masoch;Österreich;;Leopold von Sacher-Masoch;1836;1895;male;Du sollst nicht tödten;Von_Sacher-Masoch_Leopold_Neue_Erzaehlungen_Du_sollst_nicht_toedten;1893;1445;642;1893
2357;gutenberg;Leopold;von Sacher-Masoch;Österreich;;Leopold von Sacher-Masoch;1836;1895;male;Galeb Jekarim;Von_Sacher-Masoch_Leopold_Neue_Erzaehlungen_Galeb_Jekarim;1893;2003;859;1893
2358;gutenberg;Leopold;von Sacher-Masoch;Österreich;;Leopold von Sacher-Masoch;1836;1895;male;Gelobt sei Gott;Von_Sacher-Masoch_Leopold_Neue_Erzaehlungen_Gelobt_sei_Gott;1893;1738;727;1893
2359;gutenberg;Leopold;von Sacher-Masoch;Österreich;;Leopold von Sacher-Masoch;1836;1895;male;Haman und Esther;Von_Sacher-Masoch_Leopold_Neue_Erzaehlungen_Haman_und_Esther;1893;2201;822;1893
